source_id,source_label,theme,group_id,feature_label,profile_type,value_type,column_count,non_missing_count,missing_percent,mean,sd,median,q1,q3,min,max,zero_percent,skewness,extreme_z_percent,observed_levels,summary_basis,unique_overflow
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__90th_percentile_of_bold_effect_in_group_defined_mask_for_faces_shapes_contrast__25765,90th percentile of BOLD effect (in group-defined mask) for faces-shapes contrast,numeric_summary,continuous numeric,2,34277,96.6%,1.4538,0.5411,1.415,1.1,1.7452,-2.889,12.51,0.0%,1.2687,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__90th_percentile_of_z_statistic_in_group_defined_amygdala_activation_mask_for_faces_shapes_contrast__25768,90th percentile of z-statistic (in group-defined amygdala activation mask) for faces-shapes contrast,numeric_summary,continuous numeric,2,34277,96.6%,2.991,1.0301,2.9515,2.305,3.641,-0.7096,8.78,0.0%,0.3359,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__90th_percentile_of_z_statistic_in_group_defined_mask_for_faces_activation__25764,90th percentile of z-statistic (in group-defined mask) for faces activation,numeric_summary,continuous numeric,2,34277,96.6%,6.1652,1.803,6.2545,5.0627,7.3605,-1.661,12.42,0.0%,-0.3619,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__90th_percentile_of_z_statistic_in_group_defined_mask_for_faces_shapes_contrast__25766,90th percentile of z-statistic (in group-defined mask) for faces-shapes contrast,numeric_summary,continuous numeric,2,34277,96.6%,6.0576,1.9231,6.1055,4.8277,7.4123,-3.298,13.78,0.0%,-0.1099,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__brain_mri_measuring_method__12187,Brain MRI measuring method,categorical_summary,categorical,2,51245,94.9%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_anterior_corona_radiata_on_fa_skeleton_left__25079,Mean FA in anterior corona radiata on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.4524,0.0315,0.4542,0.4326,0.4748,0.2555,0.5693,0.0%,-0.282,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_anterior_corona_radiata_on_fa_skeleton_right__25078,Mean FA in anterior corona radiata on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.4602,0.0317,0.462,0.4412,0.4822,0.2101,0.5745,0.0%,-0.285,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_anterior_limb_of_internal_capsule_on_fa_skeleton_left__25073,Mean FA in anterior limb of internal capsule on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.5905,0.0254,0.5922,0.576,0.6076,0,0.6814,0.0%,-0.9835,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_anterior_limb_of_internal_capsule_on_fa_skeleton_right__25072,Mean FA in anterior limb of internal capsule on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.6001,0.0259,0.602,0.5849,0.618,0,0.6844,0.0%,-0.9762,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_body_of_corpus_callosum_on_fa_skeleton__25059,Mean FA in body of corpus callosum on FA skeleton,numeric_summary,continuous numeric,2,38935,96.1%,0.7128,0.03,0.7153,0.6964,0.7329,0.169,0.8025,0.0%,-1.0189,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_cerebral_peduncle_on_fa_skeleton_left__25071,Mean FA in cerebral peduncle on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.7124,0.0244,0.7134,0.6977,0.7289,0,0.806,0.0%,-2.4346,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_cerebral_peduncle_on_fa_skeleton_right__25070,Mean FA in cerebral peduncle on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.7081,0.0246,0.7094,0.6935,0.7248,0,0.7972,0.0%,-2.226,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_cingulum_cingulate_gyrus_on_fa_skeleton_left__25091,Mean FA in cingulum cingulate gyrus on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.6217,0.0328,0.6235,0.6024,0.6446,0.2099,0.7321,0.0%,-0.5736,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_cingulum_cingulate_gyrus_on_fa_skeleton_right__25090,Mean FA in cingulum cingulate gyrus on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.5802,0.0338,0.5815,0.5595,0.6035,0.2137,0.7035,0.0%,-0.3759,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_cingulum_hippocampus_on_fa_skeleton_left__25093,Mean FA in cingulum hippocampus on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.4619,0.0355,0.4631,0.4389,0.4862,0,0.6031,0.0%,-0.4626,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_cingulum_hippocampus_on_fa_skeleton_right__25092,Mean FA in cingulum hippocampus on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.4594,0.0361,0.4599,0.436,0.4831,0,0.6699,0.0%,-0.3628,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_corticospinal_tract_on_fa_skeleton_left__25063,Mean FA in corticospinal tract on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.5381,0.0345,0.5395,0.5163,0.5627,0,0.6519,0.0%,-0.6012,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_corticospinal_tract_on_fa_skeleton_right__25062,Mean FA in corticospinal tract on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.518,0.0379,0.5193,0.4918,0.5442,0,0.6438,0.0%,-0.4837,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_external_capsule_on_fa_skeleton_left__25089,Mean FA in external capsule on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.4664,0.0253,0.4682,0.4517,0.4832,0,0.5643,0.0%,-0.678,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_external_capsule_on_fa_skeleton_right__25088,Mean FA in external capsule on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.4577,0.0234,0.4591,0.4443,0.4739,0,0.5658,0.0%,-0.7276,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_fornix_cres_stria_terminalis_on_fa_skeleton_left__25095,Mean FA in fornix cres+stria terminalis on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.5239,0.0377,0.5274,0.5022,0.5508,0,0.6648,0.0%,-0.6604,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_fornix_cres_stria_terminalis_on_fa_skeleton_right__25094,Mean FA in fornix cres+stria terminalis on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.5225,0.036,0.525,0.502,0.5483,0,0.6456,0.0%,-0.7172,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_fornix_on_fa_skeleton__25061,Mean FA in fornix on FA skeleton,numeric_summary,continuous numeric,2,38935,96.1%,0.4321,0.0881,0.4443,0.3801,0.4972,0.0486,0.6542,0.0%,-0.649,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_genu_of_corpus_callosum_on_fa_skeleton__25058,Mean FA in genu of corpus callosum on FA skeleton,numeric_summary,continuous numeric,2,38935,96.1%,0.7213,0.0354,0.7261,0.7031,0.7461,0.2215,0.8276,0.0%,-1.0844,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_inferior_cerebellar_peduncle_on_fa_skeleton_left__25067,Mean FA in inferior cerebellar peduncle on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.5465,0.0323,0.5499,0.5305,0.5675,0,0.6647,0.0%,-1.7249,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_inferior_cerebellar_peduncle_on_fa_skeleton_right__25066,Mean FA in inferior cerebellar peduncle on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.5501,0.0315,0.5533,0.5345,0.5699,0,0.6553,0.0%,-1.7578,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_medial_lemniscus_on_fa_skeleton_left__25065,Mean FA in medial lemniscus on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.5892,0.0293,0.5907,0.5715,0.6084,0,0.7032,0.0%,-1.3801,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_medial_lemniscus_on_fa_skeleton_right__25064,Mean FA in medial lemniscus on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.596,0.029,0.5976,0.5788,0.6148,0,0.7168,0.0%,-1.4243,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_middle_cerebellar_peduncle_on_fa_skeleton__25056,Mean FA in middle cerebellar peduncle on FA skeleton,numeric_summary,continuous numeric,2,38935,96.1%,0.5432,0.0235,0.5443,0.5291,0.5583,0,0.6158,0.0%,-1.5874,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_pontine_crossing_tract_on_fa_skeleton__25057,Mean FA in pontine crossing tract on FA skeleton,numeric_summary,continuous numeric,2,38935,96.1%,0.4059,0.033,0.4055,0.3832,0.4272,0,0.6212,0.0%,0.0222,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_corona_radiata_on_fa_skeleton_left__25083,Mean FA in posterior corona radiata on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.4799,0.0256,0.4817,0.4652,0.4973,0.2144,0.6417,0.0%,-0.4841,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_corona_radiata_on_fa_skeleton_right__25082,Mean FA in posterior corona radiata on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.4907,0.0275,0.4921,0.4751,0.5093,0.2216,0.6298,0.0%,-0.526,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_limb_of_internal_capsule_on_fa_skeleton_left__25075,Mean FA in posterior limb of internal capsule on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.6877,0.0248,0.6883,0.6722,0.7044,0,0.8186,0.0%,-0.933,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_limb_of_internal_capsule_on_fa_skeleton_right__25074,Mean FA in posterior limb of internal capsule on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.6807,0.0249,0.6818,0.6656,0.697,0,0.803,0.0%,-0.8954,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_thalamic_radiation_on_fa_skeleton_left__25085,Mean FA in posterior thalamic radiation on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.6027,0.0355,0.6067,0.5831,0.6275,0,0.7235,0.0%,-1.0113,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_thalamic_radiation_on_fa_skeleton_right__25084,Mean FA in posterior thalamic radiation on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.5932,0.0346,0.5969,0.574,0.6169,0,0.7164,0.0%,-1.0627,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_left__25077,Mean FA in retrolenticular part of internal capsule on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.6142,0.0272,0.6155,0.5981,0.6328,0,0.7195,0.0%,-0.8601,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_right__25076,Mean FA in retrolenticular part of internal capsule on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.5943,0.0285,0.5959,0.5771,0.6143,0,0.707,0.0%,-0.6883,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_sagittal_stratum_on_fa_skeleton_left__25087,Mean FA in sagittal stratum on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.5659,0.0321,0.5685,0.5471,0.5882,0,0.6867,0.0%,-0.8255,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_sagittal_stratum_on_fa_skeleton_right__25086,Mean FA in sagittal stratum on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.5601,0.0309,0.5619,0.5413,0.5819,0,0.6882,0.0%,-0.8491,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_splenium_of_corpus_callosum_on_fa_skeleton__25060,Mean FA in splenium of corpus callosum on FA skeleton,numeric_summary,continuous numeric,2,38935,96.1%,0.7883,0.0223,0.79,0.776,0.8031,0.4195,0.8652,0.0%,-1.3025,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_cerebellar_peduncle_on_fa_skeleton_left__25069,Mean FA in superior cerebellar peduncle on FA skeleton (left),numeric_summary,continuous numeric,2,38935,96.1%,0.7082,0.0264,0.7094,0.6928,0.7247,0,0.7944,0.0%,-2.7626,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Brain MRI,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_cerebellar_peduncle_on_fa_skeleton_right__25068,Mean FA in superior cerebellar peduncle on FA skeleton (right),numeric_summary,continuous numeric,2,38935,96.1%,0.6977,0.0261,0.6987,0.6825,0.7144,0,0.7943,0.0%,-2.6428,,,exact moments; quantiles from deterministic sample,
