coverage_scope,source_id,node_id,tree_path,instance,participant_count,source_participant_count,source_percent,group_count,feature_count
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_curated_local_variable_stroke_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Curated local variable > Stroke outcome fields,3,46,502505,0.0%,1,4
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_curated_local_variable_stroke_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Curated local variable > Stroke outcome fields,all,8218,502505,1.6%,1,4
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_curated_local_variable_type_2_diabetes_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Curated local variable > Type 2 diabetes outcome fields,0,1835,502505,0.4%,2,8
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_curated_local_variable_type_2_diabetes_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Curated local variable > Type 2 diabetes outcome fields,1,220,502505,0.0%,2,8
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_curated_local_variable_type_2_diabetes_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Curated local variable > Type 2 diabetes outcome fields,2,403,502505,0.1%,2,8
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_curated_local_variable_type_2_diabetes_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Curated local variable > Type 2 diabetes outcome fields,3,21,502505,0.0%,2,8
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_curated_local_variable_type_2_diabetes_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Curated local variable > Type 2 diabetes outcome fields,all,2379,502505,0.5%,2,8
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record,0,501642,502505,99.8%,65,2633
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record,1,20335,502505,4.0%,65,2633
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record,2,43261,502505,8.6%,65,2633
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record,3,2957,502505,0.6%,65,2633
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record,all,501654,502505,99.8%,65,2633
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_ckd_kidney_function,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > CKD / kidney function,0,1191,502505,0.2%,1,2
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_ckd_kidney_function,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > CKD / kidney function,all,1191,502505,0.2%,1,2
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_cancer_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Cancer outcome fields,0,501642,502505,99.8%,6,124
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_cancer_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Cancer outcome fields,1,20335,502505,4.0%,6,124
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_cancer_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Cancer outcome fields,2,43261,502505,8.6%,6,124
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_cancer_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Cancer outcome fields,3,2957,502505,0.6%,6,124
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_cancer_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Cancer outcome fields,all,501654,502505,99.8%,6,124
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_death_records,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Death records,0,20442,502505,4.1%,7,39
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_death_records,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Death records,1,60,502505,0.0%,7,39
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_death_records,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Death records,all,20442,502505,4.1%,7,39
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_hospital_diagnosis_procedure_records,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Hospital diagnosis/procedure records,0,413676,502505,82.3%,26,533
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_hospital_diagnosis_procedure_records,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Hospital diagnosis/procedure records,all,413676,502505,82.3%,26,533
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_hospital_inpatient_discharge,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Hospital inpatient discharge,0,413674,502505,82.3%,2,16
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_hospital_inpatient_discharge,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Hospital inpatient discharge,all,413674,502505,82.3%,2,16
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_icd10_diagnosis_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > ICD10 diagnosis event,0,410321,502505,81.7%,2,426
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_icd10_diagnosis_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > ICD10 diagnosis event,all,410321,502505,81.7%,2,426
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_icd9_diagnosis_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > ICD9 diagnosis event,0,20303,502505,4.0%,2,94
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_icd9_diagnosis_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > ICD9 diagnosis event,all,20303,502505,4.0%,2,94
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_main_icd10_diagnosis_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Main ICD10 diagnosis event,0,410317,502505,81.7%,2,132
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_main_icd10_diagnosis_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Main ICD10 diagnosis event,all,410317,502505,81.7%,2,132
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_main_icd9_diagnosis_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Main ICD9 diagnosis event,0,20303,502505,4.0%,2,56
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_main_icd9_diagnosis_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Main ICD9 diagnosis event,all,20303,502505,4.0%,2,56
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_main_opcs3_procedure_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Main OPCS3 procedure event,0,77485,502505,15.4%,2,35
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_main_opcs3_procedure_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Main OPCS3 procedure event,all,77485,502505,15.4%,2,35
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_main_opcs4_procedure_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Main OPCS4 procedure event,0,410255,502505,81.6%,2,98
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_main_opcs4_procedure_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Main OPCS4 procedure event,all,410255,502505,81.6%,2,98
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_opcs3_procedure_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > OPCS3 procedure event,0,10700,502505,2.1%,2,32
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_opcs3_procedure_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > OPCS3 procedure event,all,10700,502505,2.1%,2,32
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_opcs4_procedure_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > OPCS4 procedure event,0,410255,502505,81.6%,2,234
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_opcs4_procedure_event,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > OPCS4 procedure event,all,410255,502505,81.6%,2,234
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_operation_history,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Operation history,0,391274,502505,77.9%,1,128
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_operation_history,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Operation history,1,16276,502505,3.2%,1,128
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_operation_history,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Operation history,2,35669,502505,7.1%,1,128
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_operation_history,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Operation history,3,2522,502505,0.5%,1,128
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_operation_history,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Operation history,all,398676,502505,79.3%,1,128
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_self_reported_non_cancer_illness_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Self-reported non-cancer illness outcome fields,0,501642,502505,99.8%,6,684
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_self_reported_non_cancer_illness_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Self-reported non-cancer illness outcome fields,1,20335,502505,4.0%,6,684
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_self_reported_non_cancer_illness_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Self-reported non-cancer illness outcome fields,2,43261,502505,8.6%,6,684
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_self_reported_non_cancer_illness_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Self-reported non-cancer illness outcome fields,3,2957,502505,0.6%,6,684
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_linked_health_record_self_reported_non_cancer_illness_outcome_fields,Eye-kidney ukb42408 > Clinical outcomes and disease history > Linked health record > Self-reported non-cancer illness outcome fields,all,501654,502505,99.8%,6,684
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_questionnaire_self_report,Eye-kidney ukb42408 > Clinical outcomes and disease history > Questionnaire/self-report,0,501642,502505,99.8%,21,597
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_questionnaire_self_report,Eye-kidney ukb42408 > Clinical outcomes and disease history > Questionnaire/self-report,1,20335,502505,4.0%,21,597
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_questionnaire_self_report,Eye-kidney ukb42408 > Clinical outcomes and disease history > Questionnaire/self-report,2,47506,502505,9.5%,21,597
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_questionnaire_self_report,Eye-kidney ukb42408 > Clinical outcomes and disease history > Questionnaire/self-report,3,3201,502505,0.6%,21,597
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_questionnaire_self_report,Eye-kidney ukb42408 > Clinical outcomes and disease history > Questionnaire/self-report,all,501654,502505,99.8%,21,597
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_questionnaire_self_report_cardiometabolic_disease_history,Eye-kidney ukb42408 > Clinical outcomes and disease history > Questionnaire/self-report > Cardiometabolic disease history,0,134637,502505,26.8%,7,25
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_questionnaire_self_report_cardiometabolic_disease_history,Eye-kidney ukb42408 > Clinical outcomes and disease history > Questionnaire/self-report > Cardiometabolic disease history,1,5856,502505,1.2%,7,25
hide_missing_note,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_clinical_outcomes_and_disease_history_questionnaire_self_report_cardiometabolic_disease_history,Eye-kidney ukb42408 > Clinical outcomes and disease history > Questionnaire/self-report > Cardiometabolic disease history,2,12777,502505,2.5%,7,25
